FileName,LOSS,UD_P_SNR,UD_S_SNR,UD_P_CC,UD_S_CC,UD_N_CC,NS_P_SNR,NS_S_SNR,NS_P_CC,NS_S_CC,NS_N_CC,EW_P_SNR,EW_S_SNR,EW_P_CC,EW_S_CC,EW_N_CC
110907.224525_E.TK2M.npz,118.39826469382625,47.2166109085083,44.26570415496826,0.984468018804777,0.9726948949306287,-0.04025497694831349,98.22799682617188,100.06518363952637,0.9464171497808628,0.9726265526485635,0.9998073016635363,97.8497314453125,99.98149871826172,0.9150798143843427,0.9736256460137437,0.9998222498874121
110907.233421_E.HSDM.npz,196.60564064731344,98.20443153381348,101.5465259552002,0.9810742312914078,0.9931311595896103,0.9995596859263807,96.01552963256836,103.10746192932129,0.9757097333845703,0.9904717689483077,0.9997122394053878,100.23374557495117,106.66606903076172,0.9869876798081176,0.9940179704950456,0.9995691184873834
110907.233421_E.SRTM.npz,124.10158512690866,97.78973579406738,100.7056999206543,0.9185306143222973,0.978601221302891,0.9995651285954898,0.6318619102239609,101.65509223937988,0.9997277817466548,0.9870896644398751,0.9996386006495026,0.13631361536681652,98.99880409240723,0.9993782064978894,0.939897297064741,0.9993385020991171
110907.233718_E.MOKM.npz,186.12578757082255,100.42479515075684,103.56503486633301,0.9333866867825487,0.9863795387490054,0.9997402394785926,97.73134231567383,105.95349311828613,0.8870804486775014,0.9971452436785925,0.9997608090815258,100.93805313110352,108.10367584228516,0.9150871156383603,0.9959674207354385,0.9998540136392103
110907.233718_E.NKMM.npz,10.79112685553631,10.078421831130981,14.064249992370605,0.9927573884096604,0.9953961723394621,0.3076919637080193,5.6507909297943115,13.534902334213257,0.9916802993806643,0.9989750072666307,0.6436221787119333,4.351448714733124,13.919941186904907,0.9506350698191083,0.9940773275889587,0.7412931995739984
110907.233718_E.SSHM.npz,186.18830659684943,100.65299987792969,103.88289451599121,0.9256338891487946,0.9918353291515355,0.9997717471509475,102.65217781066895,107.9564094543457,0.8862170621288535,0.9866050595962114,0.9999012046982412,100.93804359436035,107.774658203125,0.8994591685301475,0.9947396445898543,0.999788676979979
110907.235848_E.MOKM.npz,106.98809621447441,19.012176990509033,16.305429935455322,0.8973225817187053,0.87512696778956,0.2162727232037941,98.63184928894043,101.00555419921875,0.8499275080709441,0.8752409742752412,0.9999049379752559,97.88069725036621,101.09317779541016,0.9007827399021339,0.9289121590453144,0.9998845386488089
110908.000454_E.TACM.npz,162.322135218142,99.08355712890625,100.12919425964355,0.9383904964220107,0.9753558694883798,0.9983127142888242,97.8046703338623,100.95954895019531,0.8068785931728797,0.9602064700638824,0.9996730888321501,98.7733268737793,102.32230186462402,0.7891033122980355,0.9520371541231867,0.9994784412664739
110908.003057_E.HSDM.npz,101.92024762341907,22.683842182159424,24.042625427246094,0.913032864069061,0.9746103846423722,0.10012590247204943,94.79320526123047,102.72368431091309,0.6881181684826857,0.99580747646872,0.9998997919154516,95.69083213806152,102.14778900146484,0.8469853722684676,0.992381202363745,0.9998569518341152
110908.003057_E.NKNM.npz,156.93516859393512,100.19149780273438,99.54801559448242,0.8892279098049518,0.945189884548528,0.9998269879319878,95.47220230102539,101.79712295532227,0.8006541279313011,0.9644649779787147,0.9997684290938995,97.0757007598877,101.78465843200684,0.7901255750444766,0.9589467724149007,0.9998991060311854
110908.003359_E.SRTM.npz,140.02883110224636,99.47747230529785,97.14517593383789,0.910584174738844,0.9911513122335907,0.9997208562277623,93.54642868041992,99.01527404785156,0.6928489691768317,0.9640710940757473,0.9997478075472792,92.27977752685547,98.68998527526855,0.6200109149611298,0.9638566914843021,0.9996911099162797
